,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10
OCCP_2digit_96,0.025009356256719188,-0.05414464800559495,-0.012979685707452547,-0.09498523093349766,0.012442927577855806,-0.013708115742142564,0.04774806020153683,0.02354727755424379,0.003808075873644346,0.0042513839586556445
OCCP_2digit_97,0.004766437600324119,0.0055430524815208064,0.012768322683382757,-0.01573121402656082,0.008395077300509597,-0.017515779581281078,0.0038452825621678234,0.015264782905683165,-0.01733448015717467,-0.01146309262026211
OCCP_2digit_98,0.006715208376240478,-0.010558625898285696,0.04169819060176077,0.04780223003721751,0.0025355184633502875,0.04080861476103076,-0.059092375920798884,0.2994421569935391,0.2607189780993392,-0.13254775762183688
OCCP_2digit_99,0.030002043015682343,-0.012564365539327004,0.09521569338696698,0.13311956408709366,0.48199327135935244,-0.08981155837209925,0.2340227078767445,-0.03112607050987422,-0.0385585144985259,-0.014721069860668973
INDP_2digit_02,-0.008894515752151408,0.0004416693178293922,0.014216708782125102,-0.012628942624937542,0.007672495880741194,0.009716429366694085,-0.02879692422095724,-0.0149262906806904,0.014880114606164688,-0.007631185564062063
INDP_2digit_03,-0.019225964860381965,-0.003049489709227183,-0.02577165310300471,-0.04756220843314448,0.046349798098073776,0.052031917055766444,-0.034758815876227936,0.021070923699968384,-0.03573850768458303,0.01985069681847896
INDP_2digit_04,-0.024665639709879474,-0.007980319366376382,-0.03409604532026775,-0.08502417175532186,0.059466172680731344,0.0721568013576988,-0.025949165206891115,0.049486318993768354,-0.09425770872119242,0.07053095845606697
INDP_2digit_05,-0.03137610693836265,0.006773306379860069,-0.044251438314907576,-0.030222416457208117,0.05159417684284169,0.03950092530282393,-0.043997302532143595,-0.0069475697488180985,0.03388980555793482,-0.027846601819878625
INDP_2digit_06,-0.016174328809629622,-0.0022888378561265427,-0.0042134597866137465,-0.023190832894723203,0.011303517141856925,0.021146736398414395,0.007181375759508363,0.03242064118817516,0.006424636872390754,0.011170987185825588
INDP_2digit_07,-0.01353228208725361,-0.00622078692255165,0.031195399402372034,-0.17073069996537213,0.0716844538276442,0.09468498184050078,-0.010722565446927129,0.09850382425102668,-0.023214352813719377,0.07486151512902021
INDP_2digit_10,-0.014287372387091744,-0.007505462231928795,-0.024568583079410358,-0.032264408508579284,0.00981696368165395,0.010863231132128049,0.01391069746151758,0.009751956668073153,-0.00951642933414816,0.015485865797430724
INDP_2digit_11,-0.0013919715116997267,0.005595024524478026,0.003092430656789124,-0.026391538812378903,-0.010748604386110552,0.0008046999853165479,0.028588785010479744,0.015997471540460936,-0.01611181036498999,-0.00871546123844475
INDP_2digit_12,-0.002891171106940385,-0.0010835233541447288,-0.016917350857844345,-0.023480152748973613,0.004628246290184195,-0.008317145152817666,0.013540442071903731,0.005015891594706825,0.01563780573337088,-0.010284498053452227
INDP_2digit_15,0.009402100549968226,0.010463197703404651,-0.009757353289803858,-0.011565708685078214,-0.0034792988030519913,-0.008049442518066531,0.011210183120272764,0.02188287216505404,0.008458095886886398,0.002398372872470304
INDP_2digit_16,0.007918014780347538,-0.006392795124532401,0.012193143332322342,0.011958166125394756,-0.01475928679209413,0.01140211906136104,0.015272967724509893,0.02432734850937162,-0.06785056610937965,-0.01110147713189329
INDP_2digit_17,0.00204493620833754,0.0029268196490168136,-0.0087304644443499,-0.0009318948459740492,0.01540085831153803,-0.04117007828785408,-0.0018854181714093932,-0.011203876268168328,-0.0023239961083719772,-0.021381702418749992
INDP_2digit_19,-0.005601174043166121,-0.0003542071480719275,-0.007798932422822748,-0.008090906036030621,-6.016682724749563e-05,0.0039179724628806605,0.01857682424018024,0.005589717100643482,0.0009216996598223221,-0.002171753642114631
INDP_2digit_20,-0.019033259265330376,0.0019026554538343293,-0.024582550483076768,-0.02313140196510288,0.03304577703453164,0.04755452963721785,-0.021435804137336638,0.015891807896886656,-0.017610236916223494,0.012226041611209753
INDP_2digit_21,0.00265059918045676,-0.006091325623501034,-0.002991644580208281,-0.02557780502382193,-0.01285202944486829,-0.011149161118817731,0.026711894792438545,0.0089053212168624,-0.0370663433847174,-0.002252153253929269
INDP_2digit_22,-0.012281424435422133,-0.01081031263176601,-0.020763782114535417,-0.034555481716441544,0.024886221882365833,0.028616565640624796,-0.009230263625961577,0.011457394188995669,-0.023541608133279823,0.009216919036089953
INDP_2digit_23,-0.0009350070599193973,-0.02196686878472048,-0.0029315336260244055,-0.021067839383053604,-0.0005778470333250227,-0.0045043158234657436,0.0012051870604363928,0.014599482948639397,-0.04877811352874901,-0.009333211949520906
INDP_2digit_24,-0.010579792571042437,-0.013299965930282908,-0.01745006318656885,-0.02381763779328327,0.01735636741123041,0.018524027592794295,-0.0020354839090865706,-0.0022333943931421643,0.011142495149377573,-0.007990796020425444
INDP_2digit_25,0.0004651688225749724,-0.010717873501328388,-0.004509826097533045,-0.04330111076340205,0.0020280205003243494,-0.010965828779018994,0.017246096031263126,0.014643429475974482,-0.010789188647376866,0.019498684779338908
INDP_2digit_26,0.003577039535054102,-0.01392230935954007,0.021599305788672585,-0.016388328572296676,0.049858825752138444,-0.01946956326251695,0.06503630453834747,0.036494720113981485,-0.028504468811977178,-0.00010984964027051735
INDP_2digit_27,0.0020074026731585655,-0.006137162591303799,-0.0041005911208392976,-0.015945811646796954,-0.013405822117442326,0.0038473828031613555,0.03829079318859827,0.022544339225300948,-0.023430042595043936,0.009557154777012801
INDP_2digit_28,-0.0033744922909306786,-0.008566132836835048,-0.015338060412736297,-0.04054867477375157,0.009082182884254754,-0.008751912351259397,0.008914419722865686,0.02222286424356099,-0.003770222970481619,0.007902216733012078
INDP_2digit_29,0.007418563345689511,-0.00913124375833465,-0.004694204216134833,-0.021838399488240238,0.009513302681114805,-0.005253727176078867,-0.014784503035086667,0.006298640124405705,-0.021450338049626216,-0.006323889655780794
INDP_2digit_30,-0.027266191834479887,-0.01810349125899439,-0.04922059659464675,-0.05519939512825801,0.034117477146974,0.024660697274790165,-0.0037411248302755243,0.002792006766828112,0.008981531722920356,0.0034255359170802745
INDP_2digit_31,-0.008358422926195153,-0.0024864513793821964,-0.014944885142604955,-0.018060601874710567,0.010431020228911108,0.014604460064552502,0.007096542015127889,0.017316452149472878,-0.013102002870847224,0.01477716347825789
INDP_2digit_32,-0.005522604792097645,-0.012242690317957449,-0.010554931428474251,-0.02350669664758197,0.0015856871896905752,-0.0026894217853909255,0.011635258161611808,0.00514476800503046,0.0011444358467561275,-0.025064150198676173
INDP_2digit_33,-0.010578252863545384,0.0019343534315553847,-0.013846210472714967,-0.0028612338236214166,0.013397162714450765,0.007384919296842013,-0.01317662911043201,-0.004195512872370517,0.0031435641079548033,-0.006232755299542701
INDP_2digit_34,0.0024633753054377635,0.009779169072865503,-0.009616785087481256,-0.018536942324469723,0.0019105256848344818,0.025986212816747557,0.02509267690065531,0.011105996008042704,0.01987450705210505,0.024701689201210963
INDP_2digit_35,-0.012972599711909014,-0.011923926370952211,-0.035086179947962946,-0.029175291267514013,0.01569456703292623,-0.007913630472796722,-0.013111833937015009,0.013278565923410736,-0.02111494961228087,-0.0090520545807028
INDP_2digit_36,-0.003547562076581608,0.0013976726659924406,-0.006891468671079323,-0.00481624538888848,-0.003933832849113769,0.000425035084280282,0.01731450951701132,-0.01123127794778891,0.003544278543009649,0.005552618154987162
INDP_2digit_37,0.013666426701019717,0.0012933805246634954,-0.0035605798099566616,-0.010229087616732788,0.0035326440938350293,-0.006931377093766756,-0.007047807906001872,0.012935593849729995,-0.015590338957029616,-0.005384543226240728
INDP_2digit_38,-0.009306241976304192,-0.017701445184540726,-0.009217551346754416,-0.0274003195684383,0.009508071283041982,0.022523256671183062,-0.0012593776373262288,-0.0022877921423470654,-0.021423600645023036,-0.009632287283195057
INDP_2digit_39,0.0012616598867732079,-0.01570390318190214,-0.009728012643195906,-0.03769638727982408,0.0067480162821451795,-0.026866099788659222,0.003810775667650433,0.004976567426266322,0.0053215304128823564,0.0019760768070006375
INDP_2digit_40,-0.003123579694128018,-0.0027768754519752357,-0.006797513446881153,-0.01584983796794057,0.007188233451302823,-0.011667591375453538,0.025453406691888503,0.0009633665536880307,0.012092058631162379,-0.022778319105876382
INDP_2digit_41,-0.011018081098627109,-0.014512131391343752,0.0029092732507307365,0.001023402545256738,0.013674152319894575,0.0023695466490473004,-0.03216425046803207,-0.003863024395976706,-0.0057451316883830005,-0.024180526197775776
INDP_2digit_42,-0.010092395775759341,-0.021380326380588812,-0.023895874082273595,-0.04122846233278208,0.008279630671770755,-0.01713623339902401,0.009620561078539197,-0.025700285060745693,0.04105097859265783,-0.011521132225817072
INDP_2digit_43,-0.007138718137263786,0.008501312293085662,-0.00615586327608029,-0.014802036722588719,-0.0015384478005673358,-0.020121093164517913,0.007657758117822085,-0.014402834104703442,0.004282236090785271,0.00876984501590635
INDP_2digit_44,-0.010234988242236205,-0.004312109214211211,-0.012253510507290004,-0.051622937522335585,0.008828579549811278,-0.02281894862720493,0.010366458572545548,-0.007376062082870533,0.04322894939328959,-0.0030992169793999866
INDP_2digit_45,-0.009404567305931455,0.0030212138799170646,-0.007844733391750656,-0.028875586963310898,5.522843465845135e-05,0.01832166142464494,0.02105216206576666,-0.015242152735604312,0.006647435112026536,-0.0011856791052683913
INDP_2digit_46,-0.0025498715611080663,-0.02060144260896678,-0.017771129268533505,-0.050944011220430276,0.012127508096066457,0.0020852532886349315,0.018337413935140278,-0.011666715857624453,0.05876099514716868,-0.003390809737525744
INDP_2digit_47,-0.0002631665440285498,7.746282480686937e-05,-0.00016201584017122857,-0.010675083425708424,-0.005511474755508361,-0.015440148087662196,0.007120877134993534,-0.04623668923055848,0.05816739178941481,-0.008963220131801636
INDP_2digit_48,-0.007712883189687443,-0.0294191712418724,-0.019404262278157988,-0.03983905330177931,0.01743090294076401,-0.013106271551844878,-0.012594180269898989,-0.06390008471670951,0.09536025968863185,-0.03191151441896407
INDP_2digit_49,0.020798786790451027,-0.03089892502014145,0.0013587123243083644,-0.03942668390929021,-0.01392778835029472,-0.009700274011704873,0.024681012188724743,-0.03548124274434839,0.04917989680290077,-0.012262833596527106
INDP_2digit_50,0.0061518185510174486,-0.015843628082719705,-0.010811197140809551,-0.001108902773775037,-0.0046215935943141944,-0.0031407444384566746,0.01364126468335112,-0.03238475747017625,-0.03554638876305398,-0.013449773703641008
INDP_2digit_51,0.007284214950774493,-0.013872965043993284,0.00785892036298251,-0.0028220565023511124,-0.0038948302447201614,8.282349710638545e-05,0.01484111482259254,-0.017055884388814446,-2.4746242636993962e-05,-0.041708003267320604
INDP_2digit_52,0.002533185289315453,-0.02654692980424672,-0.006353142644862182,0.009208844466662109,0.0039591494268833155,0.02013363448056409,-0.017374408127716654,-0.06076522042358836,0.046348114370521235,0.000485676055522845
INDP_2digit_53,0.03152278983826969,-0.03814686576293035,-0.015902236069287725,-0.043753825281295074,-0.01661800740091451,-0.03548534629752661,0.03930924715970552,-0.020022050561004166,0.027908604063912504,-0.016168364267986218
INDP_2digit_54,-0.005153852681952182,0.0010046344170358407,0.00030641828781376217,0.0004297403087559114,-0.010247564147538354,-0.007440614650307111,0.040509875693844975,-0.028977520642386116,0.002753621496825122,-0.01937736746596594
INDP_2digit_55,0.009189082102026264,-0.0016503248780702568,-0.00048149613254381076,0.003475094229508794,-0.008736486220464974,0.010888292872619408,0.009722209137936953,-0.03206638342785696,0.020718267703283503,-0.013747184521940266
INDP_2digit_56,-0.010887054848989282,-0.0014879021234144628,-0.013226478127163136,-0.021026211001887778,0.009704285934902525,0.009550247578572585,0.007064063815327393,0.004511840689579214,0.021840940890681976,0.014064370725319022
INDP_2digit_57,0.001860461828666318,-0.0006570613493829805,0.008749632482824546,-0.0007815287963038031,-0.006122494089655711,-0.0017529432751850994,0.017628834820214455,-0.02232443183033544,0.019050977050221223,-0.013937655542579926
INDP_2digit_60,-0.0171960367750989,-0.003192053023447845,-0.03351733437399525,-0.029669441028741427,0.03871019169154653,0.021313172086934142,-0.03789712096982869,0.006150777254291884,0.008843078051296216,-0.00030515249315285747
INDP_2digit_61,-0.0056450194259906016,0.013475523426316749,-0.00012557729121918837,-0.07984897556097627,-0.0006314908920041915,-0.03622426457779816,0.030946617872551308,0.017475919111016106,0.04801296459165998,0.03396549193676076
INDP_2digit_62,-0.011334967521672658,0.0001782205076268442,-0.0075583563022772375,-0.014516443415828603,0.016151063509767437,0.012783412915226122,-0.01857298998113255,0.01550883827355455,-9.155419739538355e-05,-0.030196078743178277
INDP_2digit_63,-0.0017971223167635461,-0.018215289305933212,0.006285364035782166,-0.06401641220177606,0.007710841946393235,-0.04858473811160041,0.005836050628373807,0.029803539445093247,0.004147933695793006,0.022018995878583494
INDP_2digit_64,-0.010254519862311979,0.0062239163077392416,-0.0020290764836306675,-0.006927901635975678,0.00812086173294344,0.005792580244847083,-0.0010619080696973868,-0.00316167151241502,-0.028986533756471488,-0.0012241585084088174
INDP_2digit_65,-0.004927194333837215,-0.0007577080320858833,0.01705617553680994,0.004636440588040672,-0.011996023895065107,-0.006759620004687204,-0.002750358217818665,0.00021285472241182893,-0.012922126123465943,-0.005278029524683441
INDP_2digit_66,-0.021074416995455123,0.0007637715109277989,-0.034699101832049085,-0.005374029267557397,0.021204279663070678,-0.002047987606505638,-0.01958800500380161,-0.035867308183696794,0.04829671567817888,-0.03428079032106596
INDP_2digit_67,-0.0023502742244228504,-0.0011472430136875262,0.0023271216642033834,0.0019478643646636874,-0.010688012529104743,-0.04624650970224879,0.002014395657645598,0.003979653262796644,0.0033193217842319134,0.025203480406437856
INDP_2digit_68,-0.023472719724623097,-0.013153622041430505,-0.0410308269395282,0.01970082074479325,-0.022198051160696643,-0.008604362115848972,0.048148407608352255,-0.038239242611268286,0.010837939032101656,-0.07028980788271515
INDP_2digit_69,0.22284688133497155,0.16323304362502158,-0.13159724426977443,0.10912710990243929,0.014940807175018125,0.1450224689082869,-0.04739311261028933,-0.010600592996995496,-0.03844269169567573,-0.029771031456829383
INDP_2digit_70,-0.004360596934348266,0.0026775089381152455,-0.004268144850090524,-0.01773972038056338,0.009180106339358955,-0.04425899998096484,0.0010949233574836128,-0.0014742641798097902,-0.0116062026616983,-0.042451270172080675
INDP_2digit_71,0.001434932542597984,-0.005434074910391798,0.00027467123702917996,-0.014180064696023401,-0.0008326092525461294,-0.013314961746700394,0.003830552113673331,0.019180859025694476,-0.010829479674399928,-0.00944964255026521
INDP_2digit_72,-0.026647464743900368,-0.012266728612483195,-0.016799570093639773,0.009794059781524483,0.014839286471215338,0.005214355355976827,-0.04264343377274474,0.0012804515842195086,-0.03966905767078802,-0.05446772309465664
INDP_2digit_73,-0.03198587687190402,-0.0016338618447300423,-0.015024990517479016,0.01689256703791331,0.018705683439589893,0.03000793535645775,-0.033766922821015025,-0.006226399176561863,-0.029510862284722498,-0.0607292501533633
INDP_2digit_74,-0.021854060202751286,0.0012946668026346984,-0.012980682575557567,0.038217602966170244,-0.001382445008439473,-0.026658345444198702,-0.03552907329218276,-0.002492172290983083,-0.07478305685917838,-0.052722552827520947
INDP_2digit_75,-0.009189048217333712,0.0026034756970034515,-0.021448186080327843,0.012951904757533566,-0.0013798802972731811,-0.02375175820758798,0.0002624086814174777,-0.010099516300514038,-0.012290584658783701,-0.028514490392155516
INDP_2digit_76,0.02223425367912556,0.01105695179568356,0.005829998041915631,-0.031724284924130444,-0.014107808740064322,-0.007174618077977446,0.005288675969150206,0.0026881995617824093,-0.0364870611531967,-0.0031372435073873392
INDP_2digit_77,0.012979730119026598,-0.012262615526853012,0.0048589879348900945,-0.01754582703391171,0.011689778120217029,-0.003805219219379621,-0.008152092476559713,0.006715004584965687,0.013463566719997301,-0.006362064796108449
INDP_2digit_78,-0.06255792372256985,0.006671930754694522,0.05575668484745558,0.24783150088766495,-0.10194895972240177,-0.12419417946783624,-0.010133277052885218,0.13592051726724635,-0.07359421156902961,0.39326879578508894
INDP_2digit_79,-0.01873391379476131,-0.009745395612887979,-0.018095497464610314,0.0401748619401982,-0.03900249797531703,-0.022379890430534205,0.03817112305486865,-0.045562977246786825,-0.044431010847965156,-0.11041926477887413
INDP_2digit_80,-0.026917502907756772,-0.005474066933222433,-0.03135988634719744,0.06694437658426113,-0.024002418795406776,-0.017260512596302357,-0.0005790624716905595,-0.048207945304457704,-0.10294437118362836,-0.09872631397587747
INDP_2digit_81,-0.040093190465025706,-0.029452746531019286,-0.06296969279303553,0.09498432290626067,-0.03991823629697345,-0.045225305604675636,0.01735598383793777,-0.10529003479350471,-0.09593595178818584,-0.2037708896545294
INDP_2digit_82,0.00401348744719116,-0.025862834259317336,-0.026965598714193843,0.022835576647479195,-0.07250911687650763,-0.0321496980268556,0.10320013058997601,-0.08868500260727835,0.0011146202415462515,-0.07803068443290176
INDP_2digit_83,-0.0010145344363466657,-0.013507078230203166,-0.005839930652868251,0.018417898393541174,-0.028497645144163006,-0.04518898526958196,0.02387891264848607,-0.019528696227434732,0.0006770099732363597,-0.01728693042584403
INDP_2digit_84,0.00997696950461298,0.0030905363389723676,0.07245083053665176,0.025258822452362627,-0.0679146260905326,-0.006541497916474681,0.04613971613658197,-0.013349668348965131,-0.09576299886558604,0.02245967661958822
INDP_2digit_85,0.026549008199835283,-0.050961663884462376,0.039923170613353536,0.0201897262336245,-0.0021562338056468613,-0.005122431391653559,-0.046966804746208055,-0.040964322990881125,0.030556387970450724,0.05693085400381864
INDP_2digit_86,0.05447162152077015,-0.09434867345240155,0.03455481082728544,-0.006136723639755738,-0.045336085287624554,-0.007019904106210727,-0.01592097481151067,-0.1598323704724783,0.061132735265754155,0.17170510678762657
INDP_2digit_87,-0.008911221288486273,-0.0015382102392427694,0.01371259986890637,-0.07056250459100373,0.009571559133051011,0.007327061372019589,0.017377534392108658,0.02456627500991101,0.04556800337117204,-0.046360938583408166
INDP_2digit_88,-0.006850770265775404,-0.00478587979339886,0.013396383004938351,-0.04982839094949855,0.017602378426674604,0.024592443988143177,-0.007549167877496371,0.002674607218267254,0.008018176875021094,0.0017952594320329589
INDP_2digit_89,-0.0020855738990075293,0.019960462802951162,0.07780833023395897,-0.0046744767463313235,-0.04366436716227583,0.021117143233255847,0.03378437645497865,-0.061425938974954165,-0.06819737400117303,-0.14348769831498287
INDP_2digit_90,0.006197100470384226,-0.012692912354078522,0.018764271665928475,-0.015889572477970727,-0.03693309407588628,-0.030654360282968897,0.031717217453000796,0.0057981172438829505,-0.055321969799525424,-0.020146631839449924
INDP_2digit_91,-0.01750893399083275,0.008016302474901186,-0.024774246120718692,0.03854572842635813,-0.02579048700703004,-0.025696352921875946,0.019497389544102982,-0.019080077864054246,0.017938197573114274,0.025063886593065385
INDP_2digit_92,0.01027526950172601,-0.008156342802854523,0.04123020957260373,0.018164052273174743,-0.02292057399769585,0.006880957378728256,-0.005608099021880845,-0.042959215068514404,0.0013719935586894024,-0.005656420944055956
INDP_2digit_93,-0.0231084957517217,0.015689222942563644,0.005535639048982049,0.005206030444948414,-0.0015683156031221753,-0.034429904838296374,0.008222529166021408,0.020243102717407726,0.06975562117460943,0.02189829602800153
INDP_2digit_94,-0.042347807731898425,-0.0019356549596995472,0.027825671819457665,0.07906535098965341,0.021728934922192657,-0.038184007098516534,-0.07464516079096947,0.13496569785488094,0.10067425298670574,-0.033041625461839974
INDP_2digit_95,-0.033503550060339775,0.021603094664680356,0.009197212363702726,0.03552588359551146,0.025524135865556297,-0.011516488385379301,-0.030636963041402156,0.044199409725367844,0.06848061848919906,0.0018480188397648086
INDP_2digit_96,0.008541807801927793,-0.011147769212330903,0.05026126099675895,0.053802031444516875,0.0017480864849150379,0.037960660064191055,-0.05776472506363172,0.3242563738349178,0.27218815872500407,-0.14372865543750935
INDP_2digit_97,0.002350186976359104,-0.0007403416172648314,0.016329788779549513,0.01622562157125889,6.208218790302221e-05,0.023318274414169716,-0.018138524439545646,0.14499597798576905,0.13012046590235815,-0.06337002981287645
INDP_2digit_98,-0.005686520860114901,0.004162923790923236,0.00012589305345964795,0.014900302363991024,0.002632114264129247,0.00426032748850322,-0.014492884323015657,0.0158063786307082,-0.003478827194405236,0.0011161869745859665
INDP_2digit_99,0.030002043015682343,-0.012564365539327004,0.09521569338696698,0.13311956408709366,0.48199327135935255,-0.08981155837209927,0.23402270787674442,-0.031126070509874208,-0.03855851449852589,-0.01472106986066898
employment_status_simple_Not_in_labor_force,0.27926544613792537,0.12719700966250125,-0.03919501024101902,0.11079153230964027,-0.006219730185392511,0.17241995753751937,-0.08221728660013451,0.07670675767624335,0.13242373663900497,-0.002621007543904153
employment_status_simple_Unemployed,0.036032801804962815,-0.03592649406755585,0.051292043374989445,0.026283843058065755,0.22910117366765073,-0.0972678396862399,0.10724382223639191,-0.029215775390518256,-0.032574564917836966,0.001969371411714612
employer_type_Private,0.0953934937842361,-0.12847782913864325,-0.3365879771826284,-0.13052062524678576,0.004263459386886011,0.08057343926420556,0.07761027777919009,-0.18832628518252043,-0.06392107185617905,-0.09573549938027408
employer_type_Self_employed,-0.04374179038890477,0.18059429478069844,0.35999271321086246,-0.10661230784960556,-0.04047337074386202,0.041470725557064686,-0.07861096297870629,-0.08256711633815778,-0.08395927024282762,-0.10234366097880311
employer_type_Unpaid,0.025262455967152715,0.0027478937150998786,0.09161479341287139,0.09759341530114035,0.385136199180007,-0.08663627254432874,0.22231900533220192,0.0014787045194617425,-0.020851719695189033,0.002681555666025041
age_group_26-35,-0.015789884529583655,-0.09028808244298411,0.017027913124325833,0.0021312594320280873,-0.02316427359551714,0.02509299753958522,-0.033416368119963874,0.15002479804852165,-0.20216277102784638,-0.13686587416941903
age_group_36-45,-0.06524394489444657,0.01864325305383057,-0.010659907365138672,0.05941417324601893,0.004908304136984371,0.027984334773121147,0.016294068761014704,0.12995578256955628,-0.1111916636280775,-0.11355372707823011
age_group_46-55,-0.046418435560229954,0.0755272011413757,-0.040376964716355095,-0.026775212284966123,0.016594806261550105,-0.0558374704014711,-0.002766567506492853,-0.04316416717710772,0.02529363165614149,0.009085086174732733
age_group_56-65,0.0064479195802338045,0.21549849176790303,-0.0570715514443515,-0.07858802901511146,-0.022786206470228887,-0.023848875549639586,0.1131993532012108,-0.15558130559787073,0.20935907879458657,0.19630223415787315
marital_status_simple_Married,-0.17534602077068834,0.2444914377068939,-0.0708120575685861,0.10967269190482647,-0.04506774804424054,0.06163120352022771,0.14502814994897048,0.06503536158913531,0.04507159323362323,-0.03754651237317547
marital_status_simple_Never_married,0.15652471111470967,-0.28649442897574057,0.09347783941107732,-0.05946342617311198,0.05725611466973567,0.002355720512734627,-0.18349501731593146,-0.05809085307917436,-0.07755678098545599,0.026734390576086373
education_level_Graduate,-0.0965229657576179,0.023798628042803912,-0.04534337506143693,0.2370047507893835,-0.018035874522563812,-0.055708159361739694,-0.137720988866291,0.08022417822432912,-0.20728715062199357,0.0732020878632508
education_level_HS_diploma,0.09439970125094971,0.013972409606946734,-0.009539519786055328,-0.23524291870656228,-0.0128466372813393,0.06596768411617954,0.13911343815566057,0.09803916103010461,-0.10575655182412536,0.15223674901013698
education_level_Less_than_HS,0.10183894374086497,-0.006636587073108691,0.007828809398177917,-0.09729189892613478,0.033233116746458034,0.08936280207238724,0.04579083479663304,0.04936343473972974,-0.13289001874338577,0.10467403548228704
education_level_Some_college,-0.006406505269962181,-0.051825549176803654,0.04900351559021845,0.010909290073008095,0.02003905841847832,-0.05480280031201976,-0.023126920267731683,-0.17289988155470504,0.31863618806173233,-0.2050955972019036
